id,name,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,latitude,longitude,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
3175189,Charming Spacious Master Bedroom,72259915213,verified,Kaet,Brooklyn,Greenpoint,40.73418,-73.95683,United States,US,False,flexible,Private room,2016.0,,,1.0,35.0,6/21/2019,-0.5772260512038674,2.9527983541320073,2.0,109.0,"Absolutely no smoking, indoors or out. Please take your shoes off in the house. No pets allowed. We have a lovely 3-year old cat who is he's friendly and low-maintenance but will require some food and water during your stay.",
3175741,Charming 2BR in Greenpoint,88357232171,verified,Kaet,Brooklyn,Greenpoint,40.73348,-73.95689,United States,US,True,strict,Entire home/apt,2018.0,,,1.0,7.0,6/21/2019,-1.9431027278847786,1.6444119387887624,2.0,172.0,"WHEN BOOKING, PLEASE PROVIDE THE FOLLOWING IN YOUR MESSAGE to me:  - 1. Total number of guests (adults, children, babies)? Are there any elderly or children under 18? If so, what are their ages?  - 2. Arrival Date AND Time of Check In? (Check In between 2 pm and 9 pm with some leniency)  - 3. Departure Date (Check out before 12 pm/noon)  - 4. Please tell me a little about yourselves and the purpose of your trip.  - 5. What Other Needs or Special Requests or Extra Options (please read below for additional options and possible related additional fees).  ------  PLEASE NOTE THE FOLLOWING BEFORE REQUESTING A BOOKING:  * I will reply as soon as possible to let you know if my apartment will be available for ALL your needs.  - 1. We are happy to host Friendly, Neat, Low-Maintainence Adults & Well-Behaved Children, as well as their well Behaved Pets.  ---- All cookware and utensils in the kitchen are at your disposal. There will be water (brita) and basic condiments provided for you. We ask th",
3176293,Charming Upper West Side Studio,21068961877,verified,Francesca,Manhattan,Morningside Heights,40.8049,-73.96315,United States,US,True,strict,Entire home/apt,2007.0,,,14.0,12.0,6/22/2017,-1.5080574815461854,1.6444119387887624,1.0,268.0,We expect that you will treat our house like yours.  We have done many exchanges all over the world and everybody loved our house. No smoking and no pets.,
3176846,2019 Special! LARGE West Village 1 BED!,90546232060,unconfirmed,Rose,Manhattan,Greenwich Village,40.72908,-73.9965,United States,US,True,moderate,Entire home/apt,2014.0,,,1.0,78.0,05/12/2019,0.20120347341949268,2.32419091143281,1.0,413.0,"Respect our home and our house is your house. Checkout is 11 am at the end of your stay, however you are welcome to leave your bags for the day. Please let us know when you plan to arrive. Depending on circumstances we can be very flexible.",
3177398,Quiet & private room in luxury doorman bldg,2131951518,verified,Kaori,Manhattan,Harlem,40.82349,-73.94193,United States,US,True,flexible,Private room,2019.0,,,3.0,3.0,10/03/2017,-2.523256568813093,2.9527983541320073,2.0,377.0,"Please treat the home as you would your own, and treat your hosts as you would like to be treated!",
3177950,"Bright, Modern Room in East Village!",95797302242,unconfirmed,Reka,Manhattan,East Village,40.72598,-73.97778,United States,US,True,flexible,Private room,2017.0,,,1.0,184.0,07/01/2019,1.1187882148395984,0.0,2.0,144.0,"No smoking, no drugs, no parties, no pets. Please be polite and courteous.",
3178503,"Sunny, charming duplex in best Brooklyn 'hood",64447811179,unconfirmed,Georgia,Brooklyn,Gowanus,40.67906,-73.99093,United States,US,True,moderate,Entire home/apt,2015.0,,,6.0,1.0,07/05/2019,0.0,2.32419091143281,1.0,13.0,"Please be respectful of my things! I have a lot of stuff that I have collected over the years. Absolutely NO smoking. This is a really relaxing space and the neighbors are all really cool. -Pets are allowed -If you cook, please clean after yourself and make proper use of the garbage disposal.",
3179055,Awesome Child Friendly Apartment!,27364578506,unconfirmed,Andrea,Brooklyn,Crown Heights,40.67652,-73.95713,United States,US,True,moderate,Entire home/apt,2022.0,,,5.0,7.0,8/21/2018,-1.9431027278847786,2.32419091143281,1.0,402.0,- no shoes inside - quiet after 8:30pm,
3179607,Private room in Clinton Hill,41606201043,verified,Christine,Brooklyn,Bedford-Stuyvesant,40.69011,-73.96026,United States,US,False,flexible,Private room,2018.0,,,2.0,20.0,6/30/2019,-1.0938166821130366,2.9527983541320073,2.0,122.0,,
3180160,Center Park Slope 2 Bedroom Townhouse Apartment,14638024853,verified,Sharon,Brooklyn,Park Slope,40.67348,-73.9779,United States,US,False,moderate,Entire home/apt,2016.0,,,7.0,13.0,6/20/2019,-0.891155653076391,1.6444119387887624,1.0,43.0,"Maximum of 2 guests staying in a bedroom.  No smoking anywhere in or outside the property.  No pets anywhere in or outside the property.  No parties anywhere in or outside the property.  No parking on our property or in the lot.  No frying food.  No extreme temperature settings.   Any broken house rules, including evidence of cigarette butts, ashes, odors, stained linens, damaged furniture, or missing items will result in loss of deposit. All doors must be locked, and all lights, fans, air conditioners, and heaters should be turned off each time you leave. We kindly ask that you respect our property and our neighbors in this wonderful community.",
3180712,Close to everything - Jr 1 bedroom,59060115356,unconfirmed,Andrew,Manhattan,Financial District,40.70781,-74.00701,United States,US,False,flexible,Entire home/apt,2003.0,,,365.0,6.0,10/02/2016,-2.0161359176494917,0.0,1.0,374.0,"The building is mainly families and retirees, and there are quiet hours after 10pm weeknights and 11pm weekends. No cats in our unit, and no smoking anywhere in the building.",
3181264,Ultimate Luxury Manhattan Apartment,6253635954,verified,Tiffany,Manhattan,Hell's Kitchen,40.76852,-73.98735,United States,US,False,moderate,Entire home/apt,2003.0,,,1.0,94.0,6/23/2019,0.40125681412942543,0.0,2.0,264.0,My condo unit is one of three units shared with my fabulous neighbors. I ask for respect that my wood floors are noisy for my downstairs neighbors. Slippers or socks would be preferred.,
3181816,Beautiful 1br loft in Brooklyn,49111309922,unconfirmed,Vida,Brooklyn,Greenpoint,40.72708,-73.94171,United States,US,False,flexible,Entire home/apt,2018.0,,,30.0,1.0,4/14/2018,-2.282267020217574,0.0,52.0,384.0,"We do not allow any pets on the property to protect our guests and family from allergies. Please do not park in our driveway. You may find on-street parking available on Spring Park Ave or Rockview St. There is no smoking on the property. Please feel free to take a walk around our lovely neighborhood if you need a smoke. Otherwise we have no real ""rules"" except common courtesy please. We always want our guests to feel as much at home as possible, so feel free to do so. Should you need something or have a question, just ask! We are always happy to help. Most of all, enjoy your visit here in our studio!",
3184026,Charming Brooklyn Brownstone,78424435789,unconfirmed,Andrea,Brooklyn,Park Slope,40.68091,-73.9766,United States,US,False,moderate,Entire home/apt,2012.0,,,2.0,1.0,06/09/2014,-3.1330009674817547,2.9527983541320073,1.0,43.0,"The usual ""social code"": There are three of us altogether in the apartment -- myself and two others, usually housemates, though one of the bedrooms may also be occupied by another guest -- so use of the bathroom should be considerate of others' needs as well.   Quiet is appreciated before 8:00 AM and after 10:00 PM.  You are more than welcome to use the kitchen for preparing food; we would ask only that you leave it in the condition you would wish to find it.  Smoking allowed on deck. *Good communication is essential to ensure everyone is contented.",
3184578,1890s North Williamsburg Townhouse,55816875909,unconfirmed,Rachel,Brooklyn,Greenpoint,40.72559,-73.95033,United States,US,True,moderate,Private room,2013.0,,,2.0,21.0,4/22/2019,-0.7620232550189601,0.0,1.0,417.0,"Be respectful of all and communicate well enough so we can all enjoy your stay. Pets are invited in theory...we would have to talk about it before hand. Small , very small parties could work here. You could also use the outside under the grape vine",
3185130,Pristine Lower East Side Sanctuary,15294722517,unconfirmed,Sausan,Manhattan,Lower East Side,40.72007,-73.98946,United States,US,True,flexible,Entire home/apt,2003.0,,,14.0,177.0,05/03/2019,1.1028562786584801,2.9527983541320073,2.0,49.0,Please be mindful in the kitchen and bathroom after 23:00.,
3185683,Big BR 15 min away from Manhattan,36804198184,unconfirmed,Joao,Queens,Astoria,40.75799,-73.92006,United States,US,True,flexible,Private room,2010.0,,,7.0,186.0,06/10/2019,1.1462021567495508,2.9527983541320073,1.0,288.0,"In fairness to the other owners who live on the 1st and 3rd floors, it will be important to keep noise to a respectful volume. No house parties allowed. No smoking on the premises. No pets allowed. No open flames (candles of any kind) allowed. Do not use back stairs off of balcony/deck, enter and exit balcony through TV room only, when sitting outside. Back stairs are meant to be used as an emergency egress only in the event of a fire should the main egress become blocked.",
3186235,Beautiful Bright & Airy Guest Room,63951280578,unconfirmed,Mike And Lucy,Brooklyn,Williamsburg,40.70669,-73.93578,United States,US,True,moderate,Private room,2020.0,,,2.0,16.0,7/28/2016,-1.278789477376196,0.8890773997370842,1.0,150.0,Yes try to be quite for other tenants and roommates so nothing to loud and be respectful. Be clean!,
3186787,East Village,21573101315,unconfirmed,Chris,Manhattan,East Village,40.73237,-73.98918,United States,US,False,moderate,Shared room,2016.0,,,1.0,94.0,05/10/2015,0.38701804292022685,0.0,1.0,-2.0,#NAME?,
3187339,Spacious one bedroom in prime Fort Greene,93539220029,unconfirmed,Garth,Brooklyn,Fort Greene,40.68825,-73.98038,United States,US,True,strict,Entire home/apt,2019.0,,,3.0,5.0,11/26/2016,-1.7545952302938006,0.8890773997370842,1.0,371.0,"No smoking, drugs, loud volume, loud partying please. No outdoor shoes inside the house please, indoor slippers are provided. Please help me keep the place clean and organized by cleaning up after yourself, thank you.",
3187892,Beautiful Central Park Apartment!,32234815913,unconfirmed,Jimmie,Manhattan,Harlem,40.79841,-73.95257,United States,US,False,strict,Private room,2004.0,,,2.0,27.0,04/12/2019,-0.7824471629597107,2.9527983541320073,1.0,199.0,#NAME?,
3188444,1 BEDROOM ENTIRE HOME/APT❤ ASTORIA,10864719985,unconfirmed,Amy,Queens,Astoria,40.76122,-73.91163,United States,US,True,flexible,Entire home/apt,2011.0,,,1.0,13.0,9/28/2015,-1.3865076403539147,1.6444119387887624,1.0,232.0,This is a non smoking house.  Quiet hours are from 10pm until 8am.  Cars must be parked within fence so as not to block neighbors driveway.  One parking spot only per room. Please don't use the kitchen for cooking as cleanliness becomes difficult to maintain with the velocity of guests that we host. We welcome you to have breakfast at your leisure.  Please place dirty dishes in the dishwasher unless it’s full of clean dishes!We look forward to having you! Boston is a terrific city and we are walking distance to public transportation and many wonderful shops and restaurants.  Check out our reviews.,
3188996,"New, spacious 1BD in Williamsburg",15105925115,verified,Lee,Brooklyn,Williamsburg,40.71512,-73.94978,United States,US,False,moderate,Entire home/apt,2019.0,,,7.0,26.0,5/27/2019,-0.8462746666705921,2.32419091143281,1.0,89.0,Cleaning fee only applies to stays under 4 nights.  4 nights or more I pay the fee.  Monthly stays do have to also pay a cleaning fee.,
3189549,New Factory Converted Studio Loft,82167702557,unconfirmed,Vida,Brooklyn,Greenpoint,40.72574,-73.94146,United States,US,True,flexible,Entire home/apt,2004.0,,,30.0,3.0,11/06/2017,-2.523256568813093,2.32419091143281,52.0,108.0,"Since I go to bed early (I'm a public school teacher), I ask that you keep noise down after 9:30 p.m. on weeknights. The family upstairs would appreciate this as well. Also please let me know if you're planning to have anyone else come over. No pets, no smoking/drugs, be clean, etc.",
3190101,"2 Bedroom in Carroll Gardens West, minimum 1 month",69603725739,verified,Seth,Brooklyn,Columbia St,40.68727,-74.00352,United States,US,False,moderate,Entire home/apt,2016.0,,,30.0,35.0,07/04/2019,-0.5772260512038674,0.8890773997370842,1.0,139.0,"Please treat our home like you would your own family's! AGREEMENT This Lease Agreement (the “Agreement"") is made by and between Airbnb host (“Homeowner"") and (“Guest"") as of the date last set forth on the agreement made via airbnb. For good and valuable consideration, the sufficiency of which is acknowledged, the parties hereby agree as follows: 1. Property: The property address will be disclosed at time of booking. 2. Rental Party: The rental party shall consist of Adults and Children (under age 18). The maximum number of guests is limited to 2 persons.  3. Term of the Lease. The lease begins at 3:00 p.m. on (the “Check-in Date"") and ends at 10:00 a.m. on (the “Check-out Date""). No refunds are issued for late check-in or early departure. 4. Rental Rate and Fees.  As listed in the Airbnb reservation system and subject to change. Refer to the official reservation for details. 5. Security Deposit. The Security Deposit is required to protect Homeowner from loss or damage to the Property, ",
3190653,BEAUTIFUL ARTIST APT IN NOLITA w/ Private Backyard,25771281241,verified,Nico,Manhattan,Nolita,40.72297,-73.99539,United States,US,True,moderate,Entire home/apt,2011.0,,,1.0,2.0,01/02/2016,-2.523256568813093,1.6444119387887624,1.0,205.0,- Maximum number of guests at any time is 2 adults - No cigarette smoking inside - Please do not take food/beverages unless otherwise noted (but you can use any equipment in the kitchen) - Pets may be accepted on a case by case basis for an additional fee,
3191206,Centrally located in Bayside / Nice,89079147028,verified,Inez,Queens,Bay Terrace,40.78645,-73.77958,United States,US,True,moderate,Private room,2010.0,,,3.0,8.0,1/15/2019,-1.278789477376196,1.6444119387887624,2.0,286.0,"Since you will be living in my own residence, I expect that you take care and keep the common areas cleaned and neat.",
3192310,"Great, cozy room in Williamsburg!",41468911406,verified,Cristina,Brooklyn,Williamsburg,40.71841,-73.95992,United States,US,False,flexible,Private room,2019.0,,,1.0,2.0,4/30/2015,-2.871302332565734,0.8890773997370842,1.0,302.0,"No smoking  Not suitable for pets  No parties or events  Check-in time is after 2pm Quiet hours: 10pm-8am - Please refrain from loud noise after 10pm as this is a family neighborhood. Music and voices from the upper deck carries down the block. We enforce a loss of deposit if there are noise complaints. - No parties. Although we want your group to have tons of fun, additional unnamed guests at a party will result in a 100% loss of deposit. AGREEMENT This Lease Agreement (the “Agreement"") is made by and between Airbnb host (“Homeowner"") and (“Guest"") as of the date last set forth on the agreement made via the (website hidden). For good and valuable consideration, the sufficiency of which is acknowledged, the parties hereby agree as follows: 1. Property. The property address will be disclosed at time of booking. 2. Rental Party. The rental party shall consist of Adults and Children (under age 18). The maximum number of guests is limited to 4 persons. Additional guests staying the night b",
3192862,Luxury Living Near Central Park,19935702382,unconfirmed,Ziporah,Manhattan,Upper West Side,40.79838,-73.96388,United States,US,True,moderate,Private room,2016.0,,,5.0,20.0,01/01/2019,-1.0391688413331104,0.0,1.0,163.0,,
3193415,Prime Brooklyn 1BR-10min to City!,75306080980,verified,Laura,Brooklyn,Boerum Hill,40.68955,-73.98885,United States,US,False,flexible,Entire home/apt,2009.0,,,7.0,7.0,09/12/2016,-1.6996712526176676,1.6444119387887624,1.0,217.0,"The usual ""social code"": There are three of us altogether in the apartment -- myself and two others, usually housemates, though one of the bedrooms may also be occupied by another guest -- so use of the bathroom should be considerate of others' needs as well.  Quiet is appreciated before 8:00 AM and after 10:00 PM.  You are more than welcome to use the kitchen for preparing food; I would ask only that you leave it in the condition you would wish to find it.  Smoking allowed on deck. *Good communication is essential to ensure everyone is contented.",
3193967,Awesome Spot near HK/Theatre Distri,32449818764,unconfirmed,Pj,Manhattan,Hell's Kitchen,40.76269,-73.9907,United States,US,False,moderate,Private room,2012.0,,,5.0,196.0,12/06/2017,1.1806121972125512,2.9527983541320073,2.0,270.0,Please be respectful of my things! I have a lot of stuff that I have collected over the years. Absolutely NO smoking.  This is a really relaxing space and the neighbors are all really cool.  -Pets are allowed,
3194519,"Sunny Master Suite: large bdrm, priv bth, priv liv",46941328372,verified,Omar,Brooklyn,Bedford-Stuyvesant,40.6895,-73.95279,United States,US,True,strict,Private room,2019.0,,,4.0,171.0,6/30/2019,1.0621369439067219,1.6444119387887624,1.0,169.0,-Quiet hours after 10 pm -Lock the front door when exiting and entering the property,
3195072,Studio Loft with 2 queen beds and large kitchen,30717734536,verified,Vida,Brooklyn,Greenpoint,40.72591,-73.9422,United States,US,True,moderate,Entire home/apt,2014.0,,,30.0,2.0,10/31/2017,-2.6778781802019074,2.32419091143281,52.0,253.0,"No smoking, drugs, lighting candles, or campfires on the bed. (ha!) We aren't going to tell you not to drink alcohol (we're not your mom), but it would be great if you wouldn't come in super drunk, knock on our neighbor's doors, knock over a ton of our stuff, freak out our dog, and throw up everywhere. Please remove your shoes indoors. Boston streets are pretty gross. Please do not bring your friends into the home. We are sure they're lovely people, but we don't know who they are! We are generally in bed by 10:30 pm on weeknights. You are absolutely welcome to come and go at any time of the night, just try to keep things quiet for the sake of everyone in the building. If you need anything, like a hair dryer or toiletries, please don't hesitate to ask! We are very happy to share (within reason, of course).",
3195624,Full Floor Apt with NY Skyline views,26824719915,unconfirmed,En,Brooklyn,Williamsburg,40.71492,-73.94124,United States,US,False,strict,Private room,2019.0,,,4.0,66.0,6/22/2019,0.03931166093166755,0.8890773997370842,1.0,68.0,The cleaning fee only applies to stays under 4 nights.  4 nights or more it is included.,
3196176,Overlooking Harlem,51710128134,unconfirmed,Leah,Manhattan,Harlem,40.80121,-73.95002,United States,US,True,strict,Private room,2013.0,,,2.0,173.0,6/19/2019,1.0579927169497154,2.9527983541320073,1.0,374.0,"**We would love to hear a bit about you and what brings you to Boston before accepting any reservations. Please make sure your profile is filled out (including a clear picture of you), and your online and offline verifications are complete before you submit a reservation request so we have an idea of who you are.** Please be respectful of my home and other guests - clean up after yourself, keep your toiletries neat in the shared bathroom or leave them in your room, no smoking indoors, and please remove your shoes upon entering.   I have coffee and tea for guests, and will leave out some basic breakfast items like snack bars and fresh fruit, however if you are planning on using the kitchen during your stay I ask that you provide your own food and drink.   Please do not bring additional guests home without express prior permission from the host.  Sorry, no pets allowed! Check out time is 12pm.  Please clean your leftovers out of the refrigerator and put in the trash. Clean dishes buy run",
3196729,Royal Harlem TRIPLEX Home 5 Beds,56779223976,unconfirmed,Grover,Manhattan,Harlem,40.80705,-73.94452,United States,US,False,moderate,Entire home/apt,2015.0,,,3.0,157.0,6/22/2019,0.9497352819512588,2.32419091143281,3.0,344.0,Be respectful of house and neighbors on second and third floor. That's all we ask.,
3197833,Red Hook Classic Townhouse w Garden and Treehouse,33216585267,unconfirmed,Peter,Brooklyn,Red Hook,40.68075,-74.00961,United States,US,True,flexible,Entire home/apt,2018.0,,,2.0,157.0,6/25/2019,0.9452063023770717,0.8890773997370842,1.0,185.0,Relatively quiet after 10 in the evening.,
3198385,2 BR Designer's Apt in Heart of NYC,45517642544,verified,Andrew,Manhattan,SoHo,40.72337,-74.00175,United States,US,True,flexible,Entire home/apt,2006.0,,,1.0,18.0,01/02/2019,-1.1819245753248353,0.0,2.0,378.0,"No Smoking inside the apartment No Pets When possible, please remove shoes at entryway.  This is our home so please treat it as you would your own and tidy up upon your checkout.",
3198938,Chic New York city apartment,35393991704,unconfirmed,Vanita,Manhattan,Kips Bay,40.744,-73.98054,United States,US,True,strict,Entire home/apt,2014.0,,,270.0,5.0,01/06/2016,-2.0161359176494917,0.0,1.0,301.0,"This is a no-smoking apartment. If you do smoke outside, please dispose of the cigarettes properly.  No pets are allowed.",
3200042,18th Floor Bright Bedroom with Private Bathroom,50174491924,verified,Chiara,Manhattan,Financial District,40.70933,-74.00381,United States,US,False,moderate,Private room,2008.0,,,8.0,15.0,06/10/2019,-1.313364777882792,1.6444119387887624,1.0,150.0,NO Smoking,
3200595,Quintessential W'burg Apartment,28971435588,verified,Priya,Brooklyn,Williamsburg,40.71116,-73.96078,United States,US,True,flexible,Private room,2010.0,,,2.0,156.0,06/10/2019,0.9360992193122235,0.0,2.0,416.0,No Smoking.,
3201147,Quintessential W'burg Private Room,44766757668,unconfirmed,Priya,Brooklyn,Williamsburg,40.71072,-73.96143,United States,US,True,flexible,Private room,2017.0,,,2.0,142.0,6/16/2019,0.8362595273974358,1.6444119387887624,2.0,3.0,,
3201699,Sunny Quiet Room In Harlem,10914100312,unconfirmed,Jerome,Manhattan,Harlem,40.8151,-73.95147,United States,US,True,strict,Private room,2013.0,,,1.0,19.0,10/22/2018,0.29778481155814707,0.0,1.0,15.0,,
3202252,COZY 1 BR IN COOL LOWER EAST SIDE,77452241056,verified,Asaf,Manhattan,Lower East Side,40.72005,-73.98609,United States,US,True,strict,Entire home/apt,2020.0,,,6.0,55.0,6/15/2019,-0.16096966650365932,0.8890773997370842,1.0,364.0,,
3202804,Peaceful Bed w Breakfast - Manhattan,2132597286,verified,Daniel,Manhattan,Upper East Side,40.77194,-73.94773,United States,US,False,strict,Private room,2019.0,,,3.0,150.0,6/21/2019,0.9130389598463353,1.6444119387887624,1.0,333.0,"Your our guest, so please make yourself at home. Be clean! Hunter and I keep a tight ship around the apartment and we'd like our guests to be as clean as us. =) Speak up! Let us know if you need anything.  Party down (if you let us know).  We aren't huge partiers, but if you like to listen to music or watch loud TV, let us know ahead of time.  This is important.",
3203356,Big Sunny Bushwick Apartment,78419278097,verified,Josh,Brooklyn,Bushwick,40.70451,-73.92588,United States,US,False,moderate,Entire home/apt,2014.0,,,4.0,32.0,5/15/2019,-0.6655429961604676,0.8890773997370842,1.0,22.0,"Guest is expected to behave in a nice and orderly manner with respect to other roommates and neighbors. The guest is expected to keep the WHOLE apartment in the same condition they found it in, including the bedroom and bathrooms.",
3203908,Charming Studio!--Brooklyn College,41438806677,verified,Angel,Brooklyn,Flatlands,40.62338,-73.94078,United States,US,True,moderate,Entire home/apt,2004.0,,,7.0,21.0,12/29/2015,-1.0391688413331104,0.8890773997370842,1.0,104.0,"1. No additional guests not part of the reservation in the building at all.  2. No Pets 3. No Smoking  4. No Children under 10. (The house is not child proof) 5. Remove your shoes 6. Check in is 3-11pm  7. Check out is 10am  *early check in or late check out must be arranged before the reservation starts and may not be accommodated* 8. The bathroom is a shared space, keep the sink clear, there is limited room for your bath products in the shower. 9. No Parties",
3204461,Charming Apartment in Greenpoint,7067476019,unconfirmed,Dusan,Brooklyn,Greenpoint,40.72771,-73.95382,United States,US,False,moderate,Entire home/apt,2004.0,,,6.0,6.0,02/07/2017,-2.095919712902187,2.32419091143281,1.0,148.0,,
3205013,Private Room in Large Two-floor Apt w/ Backyard,69103209663,unconfirmed,Michael,Manhattan,Chelsea,40.75066,-73.9972,United States,US,True,moderate,Private room,2006.0,,,2.0,32.0,10/30/2017,0.08661759673010082,2.9527983541320073,1.0,405.0,,
3205565,Cozy spacious UES studio,9985701676,unconfirmed,Megan,Manhattan,Upper East Side,40.77574,-73.9524,United States,US,False,flexible,Entire home/apt,2010.0,,,1.0,20.0,06/05/2018,-1.0391688413331104,2.9527983541320073,1.0,166.0,,
3206118,Charming 1 Bedroom in West Village,78467605195,verified,Idan,Manhattan,Greenwich Village,40.73405,-73.99725,United States,US,False,strict,Entire home/apt,2010.0,,,4.0,3.0,7/13/2015,-2.523256568813093,0.8890773997370842,1.0,153.0,"• Check-in time is 4PM. As me and my roommates are students, we often need to concentrate and study at home, what requires the environment to be quiet and silent. We like to party on the weekends though!",
3206670,"Comfy, Roomy Bushwick 1-BR ~ Steps from L/M Train",42103045576,verified,Suzette,Brooklyn,Bushwick,40.69587,-73.9096,United States,US,True,flexible,Entire home/apt,2011.0,,,3.0,232.0,07/06/2019,1.3893136953404315,0.0,1.0,385.0,No smoking in the bedroom. Smoking is allowed on the back porch.,
3207222,NYC Steps from Central Park!,28371174436,unconfirmed,Robyn,Manhattan,Hell's Kitchen,40.7673,-73.98809,United States,US,True,strict,Entire home/apt,2020.0,,,5.0,3.0,01/05/2015,-2.523256568813093,0.0,1.0,364.0,,
3207775,"Ingefära Hus! One bedroom Williamsburg, Brooklyn",16278582059,verified,Ginger,Brooklyn,Williamsburg,40.71009,-73.95741,United States,US,False,strict,Entire home/apt,2007.0,,,2.0,46.0,2/18/2019,-0.3222151557586976,0.8890773997370842,3.0,48.0,"Absolutely no smoking is permitted. Unfortunately no cats because I'm allergic. You may come and go as you please as long as you're staying here and are expected to keep a clean living space (kitchen, bathroom, etc.).",
3208327,Private 1Bed/Bath in Sunny 3Bed Apt,1585082468,unconfirmed,Elizabeth,Brooklyn,Boerum Hill,40.68844,-73.98513,United States,US,False,flexible,Private room,2005.0,,,3.0,5.0,09/12/2016,-2.183943371368367,2.9527983541320073,1.0,280.0,"Never any smoking of any kind in the apartment or building! Leave the apartment in a respectful state of tidiness upon leaving.  Wet towels should be hung in the shower/tub, trash taken out. Please check first about bringing pets (typically discouraged). Please keep reasonably quiet!   Sheets, towels and other cleaning are done by me.  I do these things at different times.  Always before dinner time (or before you arrive it's a really late arrival). Probably before 3pm, during the school year at about 1pm usually. In the dead of winter, esp. if there is a lot of snow there may be delays.  If you have really specific needs, you should speak up ahead of time.  NOTE although i do try to keep the apartments stocked with toilet paper and soap i do not make additional trips to the apartments to replenish them. Try to sort out recycling, take out recycling/ trash to the alley bins if you can.  Do not leave trash laying around, especially outside. Please communicate, communicate, communicate. ",
3208879,Parkside Apartment on Prospect Park,87381718953,verified,Daniel,Brooklyn,Prospect-Lefferts Gardens,40.6574,-73.96174,United States,US,True,strict,Private room,2008.0,,,2.0,3.0,9/21/2015,-2.3938623743095895,0.0,1.0,43.0,,
3209984,Cozy 1br mins from CASINO JFK & NYC,35091002479,verified,Claudius,Queens,Jamaica,40.67349,-73.76951,United States,US,False,moderate,Entire home/apt,2019.0,,,3.0,146.0,6/20/2019,0.8656069832127703,0.0,2.0,226.0,No pets allowed. No smoking inside the house. Maintain cleanliness.,
3210536,Historic Harlem 2,33168431414,verified,Rose,Manhattan,Harlem,40.81456,-73.94583,United States,US,False,strict,Private room,2008.0,,,6.0,13.0,5/31/2019,-1.3865076403539147,1.6444119387887624,2.0,167.0,"I expect guests to be neat, reasonably quiet and respectful especially when using shared spaces of my home. Please no pets or smoking on the property. Before booking, please take care to thoroughly complete your profile, including a photo. I live alone and like to have a feel for  who my guests are before welcoming them into my home. The apartment is open to Airbnb guests only. No overnight guests please.",
3211088,Private Room in WILLIAMSBURG,62609048101,verified,Heather,Brooklyn,Williamsburg,40.71683,-73.95623,United States,US,True,flexible,Private room,2012.0,,,1.0,38.0,4/22/2018,-0.4496594680883049,0.8890773997370842,1.0,69.0,,
3212193,"HUGE LUXURY 2BD/2B, 7mn TO TIME SQR",35362960244,unconfirmed,Dominique,Queens,Long Island City,40.74263,-73.95594,United States,US,False,strict,Entire home/apt,2009.0,,,7.0,50.0,05/01/2019,-0.2202297920028676,0.8890773997370842,1.0,18.0,,
3212745,Bright and Open Astoria Apartment!,72801487664,unconfirmed,Tegan,Queens,Astoria,40.76441,-73.92878,United States,US,False,moderate,Private room,2004.0,,,3.0,1.0,04/06/2015,-3.1330009674817547,0.0,2.0,348.0,NO Smoking.,
3213298,3 BEDS IN LOVELY 2BEDROOM/2BATH MIDTOWN RENTAL,75944103839,unconfirmed,Jada,Manhattan,Midtown,40.75879,-73.96413,United States,US,True,moderate,Entire home/apt,2019.0,,,1.0,87.0,12/18/2017,0.3207343561538685,2.32419091143281,3.0,104.0,,
3213850,Fully Furnished Upper West Side 1BD,21922964496,verified,Scott,Manhattan,Upper West Side,40.79732,-73.97259,United States,US,True,flexible,Entire home/apt,2022.0,,,14.0,22.0,11/29/2018,-0.987367717392906,0.0,1.0,12.0,"不要恶意破坏家具,不能过于吵闹影响他人生活。这里不是度假村或是轰趴馆,只是提供舒适的休息场所。",
3214402,"Comfortable, spacious “ 1 bedroom “ apartment",50908677521,verified,Nicholas P,Queens,Astoria,40.76374,-73.90965,United States,US,False,moderate,Private room,2011.0,,,14.0,19.0,05/07/2019,-1.0938166821130366,1.6444119387887624,1.0,420.0,"No smoking, drugs, alcohol or pets allowed in the property, including the balcony. No overnight guests or parties.",
3214954,Lg Private Rm 10mins to Manhattan,53395843996,verified,Jimmy,Queens,Astoria,40.75879,-73.91185,United States,US,False,moderate,Private room,2010.0,,,10.0,1.0,7/31/2016,-2.871302332565734,1.6444119387887624,1.0,145.0,,
3215507,1BR on Quiet Block in Nolita,85389372846,unconfirmed,John,Manhattan,Nolita,40.72276,-73.99499,United States,US,False,strict,Entire home/apt,2014.0,,,2.0,52.0,6/18/2019,-0.1494879826272257,0.8890773997370842,1.0,91.0,"No smoking, no pets. Rest of the house is a mix of classical and jazz musicians, so bring your instrument if you want to jam.",
3216059,"Art-Packed, One-Of-A-Kind Triplex",55466575897,unconfirmed,Anthony,Manhattan,East Village,40.73101,-73.98936,United States,US,False,moderate,Entire home/apt,2004.0,,,2.0,3.0,12/22/2015,-2.282267020217574,0.0,1.0,196.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
